Title,Commune,Price,Area_m2,Bedrooms,Bathrooms,ParkingSpots
"DEPARTAMENTOThompson4225,EstaciónCentral",EstaciónCentral,$295.00,31m2,1.0,1.0,
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,$437.00,45m2,3.0,1.0,
DEPARTAMENTOEyzaguirre/SanFrancisco,Santiago,$550.00,62m2,2.0,2.0,
"DEPARTAMENTODonPepe88,LaFlorida.",LaFlorida,$350.00,32m2,1.0,1.0,
"DEPARTAMENTODonPepe88,LaFlorida.",LaFlorida,$350.000-1%,32m2,1.0,1.0,
SEARRIENDADEPARTAMENTONUEVODE2D1BMASESTYBODENÑUÑOA,Ñuñoa,$490.00,48m2,2.0,1.0,1
ArriendoDepto2d2bConEstacionamientoYBodegaEnLoOval,LaCisterna,$480.00,,2.0,2.0,1
DEPARTAMENTOMetroCiudaddelNiñoyDepartamental,SanMiguel,$300.00,32m2,1.0,1.0,
"DEPARTAMENTOBajamosprecio,vistadespejada,1Dormitorio,EstacionamientoyBodega,cercaMunicipalidaddeMacul",Macul,$390.000-2%,43m2,1.0,1.0,
DEPARTAMENTOMetroSantaAna,Santiago,$380.00,45m2,2.0,1.0,
2dormitoriosamplios2baños,Santiago,$495.00,61m2,2.0,2.0,
DEPARTAMENTOMetroFranklin,Santiago,$400.00,46m2,2.0,2.0,
DEPARTAMENTOVicun~aMackenna,LaCisterna,$300.00,39m2,2.0,1.0,
Amplioyluminosodeptoargomedoconportugal,Santiago,$380.00,45m2,1.0,1.0,
DEPARTAMENTOportalparquebicentinario,Cerrillos,$625.00,80m2,3.0,2.0,
ArriendoExcelenteDepartamentoPlazaEgaña2D2B,LaReina,UF21,72m2,2.0,2.0,1
SEARRIENDANUEVOYEXCLUSIVODEPARTAMENTOAESTRE,Macul,$385.00,37m2,1.0,1.0,
SEARRIENDADEPTO.2DORMITORIOS+1BAÑO,Santiago,$350.00,42m2,2.0,1.0,
"Arriendo,DEPARTAMENTO,LASCONDES.2D/2B",LasCondes,$1.500.000,93m2,2.0,2.0,2
ArriendaenÑuñoa2dormitorios+EST+BODRodrigode,Ñuñoa,$550.00,52m2,2.0,2.0,1
CercanoaAvdaMaculyconaltaconectividad(99298),Macul,$500.00,,2.0,2.0,1
ARRIENDODEPTONUEVODE1D1BMASESTACIONAMIENTOENÑUÑOA,Ñuñoa,$440.00,40m2,1.0,1.0,1
ARRIENDODEPARTAMENTOEDIFICIOBRIONESLUCO,LaCisterna,$390.00,50m2,2.0,2.0,
ARRIENDODEPARTAMENTO3HAB2BALASCONDES,LasCondes,$990.00,90m2,3.0,2.0,1
ArriendoDepto2AmbientesmetroPAlmagro(94749),Santiago,$380.00,,1.0,1.0,
"DPTODE2DORMITORIOS,1BAÑO(94888)",EstaciónCentral,$350.00,,2.0,1.0,
"Ampliodpto.3D+Servicio,Manquehue(95008)",LasCondes,$1.200.000,,3.0,3.0,1
"NuevoEstiloMariposa,vistaoriente,Nunoa(90354)",Ñuñoa,$630.000-2%,,2.0,2.0,1
EXCELENTE!2DORM/1BAÑO/ESTACIO.YBODEGA(92218),LaFlorida,UF11,,2.0,1.0,1
PedroFontova(88587),Huechuraba,UF17,,2.0,2.0,1
DEPARTAMENTODepartamentoenarriendoSantiagoCentro,Santiago,$350.00,37m2,1.0,1.0,
DepartamentoenSergioCeppi,LaCisterna,$530.000-4%,42m2,3.0,1.0,1
LasVioletas2D,Providencia,$1.200.000,,2.0,2.0,1
DepartamentoenRamónBarrosLuco,SanMiguel,$440.00,50m2,1.0,1.0,1
MetroParqueAlmagro3D/2B+ESTACIONAMIENTO(98355),Santiago,$650.00,,3.0,2.0,1
SEARRIENDADEPARTAMENTOENÑUÑOA(98632),Ñuñoa,$590.00,,2.0,1.0,1
SEARRIENDADEPTOHOMESTUDIONUEVOMETROMACUL,LaFlorida,$310.00,34m2,1.0,1.0,
"CERCANOAMETROS,CLINICAS(97291)",LaFlorida,$500.00,,2.0,2.0,1
"AmplioDpto,4D,LasCondes(98053)",LasCondes,UF48,,4.0,4.0,2
DEPARTAMENTOPlazadeArmas,Santiago,$330.000-6%,38m2,1.0,1.0,
DEPARTAMENTOSantaRosa5741,SanMiguel,$340.00,60m2,3.0,1.0,
DEPARTAMENTOGamero1541,Independencia,$390.00,60m2,3.0,1.0,
AMPLIOYLUMINOSODP4D3BSERVBODEST(90509),LasCondes,UF36,,4.0,3.0,2
DepartamentoMETROMONSEÑOREYZAGUIRRE,Ñuñoa,$650.000-7%,81m2,2.0,2.0,
ArriendoDepto.3D/1B-Macul,Macul,$420.00,72m2,3.0,1.0,
DepartamentoPROXIMOAMETROCERROBLANCO,Recoleta,$480.000-4%,63m2,2.0,2.0,
DEPARTAMENTOMaule,Santiago,$500.00,53m2,2.0,1.0,
"""arriendodedptomodernoenlaflorida""",LaFlorida,$370.00,47m2,2.0,1.0,
DEPARTAMENTOCarlosValdovinos-ElLLano-GranAvenida-SanMiguel,SanMiguel,$450.00,58m2,2.0,1.0,
DEPARTAMENTOSanFrancisco228,Santiago,$150.000-55%,,,1.0,
DEPARTAMENTODepartamental927,SanMiguel,$300.00,,1.0,1.0,
DEPARTAMENTONuevaAndrésBello1826,Independencia,$295.00,29m2,1.0,1.0,
DEPARTAMENTOCoipue/Av.Macul-2D+2B,Macul,$490.00,64m2,2.0,2.0,
DEPARTAMENTOLíaAguirre384,LaFlorida,$160.00,,1.0,1.0,
NOPAGAGASTOCOMÚN(98658),EstaciónCentral,$320.00,,1.0,1.0,
"ÑuñoaAmpliodpto.2D+2B,cercanoalMetro(98659)",Ñuñoa,$460.00,,2.0,2.0,
AcogedordepartamentoenÑuñoa(98729),Ñuñoa,$670.00,,2.0,1.0,1
DepartamentoENRIQUEOLIVARES,LaFlorida,$950.000-8%,80m2,3.0,3.0,
DEPARTAMENTOAv.AméricoVespucio/Av.Eldescanso,Maipú,$550.00,78m2,2.0,2.0,
DEPARTAMENTOSantaElisa400,LaCisterna,$250.000-7%,31m2,1.0,1.0,
DEPARTAMENTOSantaElisa400,LaCisterna,$250.000-7%,31m2,1.0,1.0,
"Departamentoenarriendoñuñoa,metroñuble",Ñuñoa,$700.000-7%,60m2,3.0,2.0,1
DEPARTAMENTOSantaVictoria/Carmen-2D+2B,Santiago,$350.00,50m2,2.0,1.0,
"DEPARTAMENTOSerrano266,Santiago.",Santiago,$305.00,32m2,1.0,1.0,
DEPARTAMENTOLosAdobes//PortalLaDehesa//LoBarnechea,LoBarnechea,UF20,60m2,1.0,1.0,
DEPARTAMENTOLosAdobes//PortalLaDehesa//LoBarnechea,LoBarnechea,UF23,65m2,1.0,1.0,
DEPARTAMENTOGuillermomann1305,Ñuñoa,$580.000-11%,,1.0,1.0,
DEPARTAMENTONicasioRetamales048,EstaciónCentral,$182.00,,1.0,1.0,
DEPARTAMENTOGuillermomann1305,Ñuñoa,$430.00,,2.0,1.0,
Encantadordepartamentoensanmiguel,SanMiguel,$490.000-4%,57m2,3.0,2.0,1
DEPARTAMENTOCarmen/2Dy2B,Santiago,$500.00,67m2,2.0,2.0,
DEPARTAMENTOBellavista,Providencia,UF15,72m2,2.0,1.0,
Oportunidad//SantaRosa//Copiapo(93899),Santiago,$440.00,,2.0,2.0,
Excelentehomestudio-gbustamante,Ñuñoa,$400.00,30m2,1.0,1.0,1
DepartamentoAUTOPISTACENTRAL/TERESAVIAL,SanMiguel,$460.00,46m2,2.0,2.0,
DEPARTAMENTOLORDCOCHRANE,Santiago,$500.00,53m2,2.0,2.0,
DEPARTAMENTOCoronelSouper4250,EstaciónCentral,$285.10,38m2,1.0,1.0,
DEPARTAMENTOBenjamínconPresidenteRiesco,LasCondes,UF58,190m2,3.0,3.0,
DEPARTAMENTOsanfrancisco240,Santiago,$285.000-2%,43m2,1.0,1.0,
DEPARTAMENTOMapocho3549,QuintaNormal,$365.06,42m2,2.0,1.0,
Arriendodeptoensantiagocentroluminoso,Santiago,$450.00,42m2,2.0,2.0,1
DEPARTAMENTONuevaAndrésBello1826,Independencia,$350.00,42m2,2.0,1.0,
DEPARTAMENTOMetroIrarrázaval-1D+1B+Bodega,Ñuñoa,$430.00,38m2,1.0,1.0,
DepartamentoCAPITÁNORELLACONPEDRODEVALDIVIA,Ñuñoa,$800.00,75m2,2.0,2.0,
DEPARTAMENTOCarlosValdovinos129,SanJoaquín,$470.00,,2.0,2.0,
DEPARTAMENTOCarlosValdovinos129,SanJoaquín,$470.00,,2.0,2.0,
Estupendodpto!2terrazasy2estacionamientos,LasCondes,$900.00,58m2,2.0,2.0,2
Arriendoespectaculardeptoenprovidencia2d2b,Providencia,$1.080.000,85m2,2.0,2.0,
Reciénremodelado(93870),Santiago,UF16,,2.0,1.0,
DEPARTAMENTOPlacilla149,EstaciónCentral,$360.00,,2.0,2.0,
"Amplioycómododepto.apasosMetroÑuble,Ñuñoa",Ñuñoa,$600.00,,3.0,1.0,1
DEPARTAMENTOPedrodeValdivia,Ñuñoa,$580.00,57m2,2.0,2.0,
DepartamentoVillasana1451,QuintaNormal,$357.00,45m2,3.0,1.0,
"DEPARTAMENTOHipódromo1820,Independencia.",Independencia,$385.00,43m2,2.0,1.0,
DEPARTAMENTOEcuador,EstaciónCentral,$346.00,43m2,2.0,1.0,
"DEPARTAMENTOCoronelRobles1140,QuintaNormal.",QuintaNormal,$335.50,43m2,1.0,1.0,
DEPARTAMENTOCoronelSouper4250,EstaciónCentral,$285.00,37m2,1.0,1.0,
DEPARTAMENTOZañartu980,Ñuñoa,$379.97,37m2,1.0,1.0,
DEPARTAMENTOBalmaceda/GeneralBaquedano,Santiago,$310.00,40m2,1.0,1.0,
EnArriendoDepartamento1d1bYBodega-metroMatta,Santiago,$300.00,,1.0,1.0,
DEPARTAMENTOAmunategui/Rosas,Santiago,$500.00,61m2,2.0,2.0,
DEPARTAMENTOCarmen/SantaIsabel,Santiago,$500.00,60m2,2.0,2.0,
DEPARTAMENTOseminario,Ñuñoa,$430.000-4%,40m2,1.0,1.0,
Departamentoenarriendo3d2b1e1b,Huechuraba,$720.000-4%,70m2,3.0,2.0,1
DEPARTAMENTOSantaElisa460lacisterna,LaCisterna,$270.00,33m2,1.0,1.0,
ARRIENDODEPTO3DORMITORIOS2BENLAFLORIDA,LaFlorida,$470.00,70m2,3.0,2.0,1
"SEARRIENDADEPTO.CORONELSOUPER4060,ESTACIONC",EstaciónCentral,$200.000-13%,45m2,2.0,1.0,
"Arriendo,DEPARTAMENTO,SANTIAGO.2D/2B",Santiago,$375.00,55m2,2.0,2.0,
DepartamentoenarriendoLaFlorida,LaFlorida,$420.000-9%,47m2,2.0,2.0,1
ARRIENDODEPTO2DORMMETROCIUDADDELNIÑOSANMIGUEL,SanMiguel,$410.000-2%,56m2,2.0,2.0,1
ESTUPENDODEPTOENSANTIAGOCENTRO,Santiago,$310.00,33m2,1.0,1.0,
ARRIENDODEPTOSECTORPLAZADEARMAS3D-2B,Santiago,$650.00,70m2,3.0,2.0,
Dpto2D2B-ExcelenteVistaPoniente,EstaciónCentral,$399.00,48m2,2.0,2.0,
"DEPARTAMENTOAv.Quilín107,Macul,Chile,MetroCarlosValdovinos,Macul,RM(Metropolitana)",Alhué,$300.00,40m2,1.0,1.0,
DEPARTAMENTOSantaRosa/Curicó,Santiago,$380.00,53m2,2.0,2.0,
"DEPARTAMENTOSanDiego895,Santiago.",Santiago,$410.00,43m2,2.0,1.0,
DEPARTAMENTOSANMARTIN870,Santiago,$280.00,25m2,1.0,1.0,
"DEPARTAMENTOArturoPrat1237,Santiago.",Santiago,$329.00,28m2,1.0,1.0,
DEPARTAMENTOCurico,Santiago,$450.000-10%,55m2,2.0,2.0,
DEPARTAMENTOSantaPetronila/Ecuador,EstaciónCentral,$250.00,28m2,1.0,1.0,
SeArriendaDepartamento1DormitorioElGolf,LasCondes,$700.00,,1.0,1.0,1
Depto1d/1bporestrenar,Macul,$400.00,37m2,1.0,1.0,1
DepartamentoCARMEN602,Santiago,$495.00,65m2,2.0,2.0,
DepartamentoEUCLIDES/GRANAVENIDA,SanMiguel,$375.00,40m2,1.0,1.0,
DEPARTAMENTOLasHualtatas,Vitacura,$2.500.000,165m2,4.0,3.0,
DEPARTAMENTOCuatroAlamosConAlbertoLlona,Maipú,$560.000-7%,72m2,3.0,2.0,
DEPARTAMENTOPASOSESTACIONMETROMONSEÑOREYZAGUIRRE,Ñuñoa,$550.00,70m2,2.0,2.0,
DEPARTAMENTOVicun~aMackenna,LaCisterna,$300.00,39m2,2.0,1.0,
DEPARTAMENTOGRANAVENIDA,SanMiguel,$550.00,57m2,2.0,1.0,
DEPARTAMENTOChiloéconMarinadeGaete,Santiago,$260.00,32m2,1.0,1.0,
DEPARTAMENTOLoreley/PríncipedeGales,LaReina,$1.260.000,133m2,3.0,3.0,
DEPARTAMENTOAVENIDAELROSAL//AMERICOVESPUCIO,Maipú,$420.00,42m2,2.0,1.0,
ArriendodeptoMetroMirador(99258),LaFlorida,$490.00,,2.0,2.0,1
DEPARTAMENTOMetroMonedaPaseoBulnes,Santiago,$315.00,35m2,1.0,1.0,
DepartamentoCercanoaMetroProtectoradeLaInfancia,PuenteAlto,$480.00,60m2,3.0,2.0,1
METROSANTAANA-DPTODE1DY1BCONEXALAVADORA,Santiago,$250.00,30m2,1.0,1.0,
¡DCTOPRIMEROS3MESES!DEPARTAMENTO3DORMITORIOS,QuintaNormal,$300.00,43m2,3.0,1.0,
ENARRIENDOLUMINOSOYLINDOLOFT1D1B-METROÑUBLE,Ñuñoa,$580.000-5%,51m2,1.0,1.0,1
ARRIENDODPTO.COMUNAESTACIÓNCENTRAL1D1B,EstaciónCentral,$305.00,33m2,1.0,1.0,
ARRIENDODPTO.SANLUISINDEPENDENCIA,Independencia,$240.00,30m2,1.0,1.0,
"ArriendoDpto3D2ByEstacionamiento,MetroSimon",Ñuñoa,$790.00,70m2,3.0,2.0,1
"Departamento2dormitorios,estacionamientoybode",Independencia,$450.00,40m2,2.0,1.0,1
DEPARTAMENTOVicuñaMackenna,Santiago,$430.00,44m2,2.0,2.0,
PedrodeValdivia(97969),Ñuñoa,$450.00,,1.0,1.0,
"DEPARTAMENTOIndependencia560,independencia",Independencia,$402.00,44m2,2.0,2.0,
Arriendovitacuraapasosdelparquearauco,Vitacura,UF40,95m2,2.0,2.0,2
ARRIENDO!2D-1BMETROMATTA,Santiago,$300.00,35m2,2.0,1.0,
"Departamento2Dormitorios2Baños,1Estacionamiento,1Bod",Huechuraba,$700.000-3%,,2.0,2.0,1
DEPARTAMENTOAv.AméricoVespucio/Av.Eldescanso,Maipú,$520.00,7672m2,2.0,2.0,
ARRIENDODEPARTAMENTO3HAB1BASANMIGUEL,SanMiguel,$320.00,64m2,3.0,1.0,
2D2BEstac.yBodMetroyAutopista(97490),Macul,$450.00,,2.0,2.0,1
Departamento1d+1b(opcion:est.ybodega),Santiago,$300.00,35m2,1.0,1.0,
DepartamentoAvPresidenteKennedyLasCondes,LasCondes,UF50,100m2,2.0,2.0,
"Departamento,Catedral2165Dpto607",Santiago,$350.00,40m2,2.0,1.0,
Departamento-LaCisterna,LaCisterna,$350.00,39m2,1.0,1.0,
Depto.1D/1BapasosdeestaciónMetroEcuador,EstaciónCentral,$275.00,,1.0,1.0,
ElGolfLasCondesArriendo3Dormitorios,LasCondes,$2.400.000,125m2,4.0,3.0,1
Searriendadepto1D+1B¡CercaaMetroCarlosValdovinos!,SanJoaquín,$330.000-6%,,1.0,1.0,
DepartamentoLAMONEDA,Santiago,$330.00,40m2,1.0,1.0,
1Dormitorio+1BañoCercanoaMetroEcuador,EstaciónCentral,$230.00,,1.0,1.0,
"Departamentotratodirecto1D1Bterraza,metroL5",LaFlorida,$280.00,40m2,1.0,1.0,
DEPARTAMENTOFernándezalbano,LaCisterna,$460.00,64m2,2.0,2.0,
LindodepartamentoapasosdelmetroSantaIsabel,Santiago,$350.00,,1.0,1.0,
DepartamentoenBrisasdelMaipo,LaCisterna,$350.000-13%,46m2,3.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DPTO.2DORMITORIOSCONESTACIONAMIENTOINCLUIDO,Santiago,$440.00,46m2,2.0,2.0,1
DepartamentoenLasNieves,Vitacura,UF73-4%,400m2,5.0,4.0,1
"DPTON°B-2513,1D+1B,CERCANOMALLBARRIOINDEPEN",Independencia,$250.000-4%,29m2,1.0,1.0,
"DPTON°1701B,HOMESTUDIO,CORONELSOUPER,ESTACI",EstaciónCentral,$200.00,21m2,,1.0,
Dpto.CercanoaMetroEinstein.,Recoleta,$320.000-9%,45m2,2.0,1.0,1
"Cómododepartamentoenarriendo2dorm,1baño,EST,BD",Santiago,$400.00,46m2,2.0,,1
DepartamentoPrimerPisoMetroAgrícola,Macul,$470.00,45m2,2.0,1.0,1
SeArriendaDepto1DormMetroSantaAna,Santiago,$270.000-5%,45m2,1.0,1.0,
SEARRIENDADEPTODE2D1BCERCANOAMETROLOOVALLE,LaCisterna,$310.00,48m2,2.0,1.0,
DepartamentoVICUNAMACKENNA955,Santiago,UF1.488,21m2,1.0,1.0,
DEPARTAMENTOEstoril//Tabancura//LasCondes,LasCondes,$1.000.000-8%,95m2,1.0,1.0,
DEPARTAMENTOMetroFranklin,SanMiguel,$460.000-8%,57m2,2.0,2.0,
AMPLIO1D.1B+BMETROSANTAANA,Santiago,$400.00,35m2,1.0,1.0,
Departamentoremodeladometropedrodevaldivia,Providencia,$1.600.000,122m2,3.0,2.0,1
DEPARTAMENTOFedericoScotto130,EstaciónCentral,$270.00,,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$431.00,55m2,3.0,2.0,
DEPARTAMENTOAndresdeVera/PioXI,Vitacura,$2.500.000,173m2,3.0,3.0,
"Arriendodepartamento,sectorparquearauco",LasCondes,UF35,78m2,2.0,2.0,1
Departamentonuevoalladodelmetro,Cerrillos,$430.00,59m2,2.0,2.0,
"DEPARTAMENTOCalleVenecia1605,EdificioHaciendaCapital.HipodromoDechile.MetroPlazachacabuco",Independencia,$330.00,44m2,2.0,1.0,
DEPARTAMENTOAvenidaSantaIsabelconLira,Santiago,$500.00,57m2,2.0,2.0,
DEPARTAMENTOSeminarioconMujica,Ñuñoa,$550.00,38m2,1.0,1.0,
DEPARTAMENTONuevodealtoestandarmuyequipado2dalladodelMetro,LaReina,$862.00,90m2,2.0,2.0,
DepartamentoSANDIEGO/VICTORIA,Santiago,$290.00,38m2,2.0,1.0,
DepartamentoAMUNATEGUICONROSAS,Santiago,$310.00,36m2,1.0,1.0,
"DepartamentoESQUINAPRESIDENTERIESCO,APASOSDEESCUELAMILITAR",LasCondes,$1.990.000-5%,260m2,4.0,4.0,
DEPARTAMENTOElTamarugo//VespucioNorte//LasFresas,Vitacura,UF100,240m2,3.0,3.0,
DEPARTAMENTOArriendoDptoundormitorio,Santiago,$290.000-3%,30m2,1.0,1.0,
DEPARTAMENTOsanfrancisco240,Santiago,$285.000-2%,43m2,1.0,1.0,
"DEPARTAMENTOVicuñaMackenna1432,Ñuñoa.",Ñuñoa,$500.00,52m2,2.0,2.0,
"ARRIENDODepartamentos2D2B,MetroSantaAna",Santiago,$595.00,,2.0,2.0,
Arriendatunuevohogarensantiagocentro,Santiago,$400.00,34m2,1.0,1.0,1
"Av.quilín123,maculsoloa$295.000por3meses",Macul,$295.00,37m2,1.0,1.0,
DEPARTAMENTOFrankfort,SanMiguel,$440.00,55m2,3.0,2.0,
DEPARTAMENTOMatucanaChacabuco,Santiago,$445.00,55m2,2.0,2.0,
DEPARTAMENTORadal1225,QuintaNormal,$400.00,57m2,3.0,1.0,
DEPARTAMENTOMetroMonedaPaseoBulnes,Santiago,$315.00,35m2,1.0,1.0,
EXCELENTEDEPTO2/1B+ESTACIONAMIENTO,EstaciónCentral,$360.00,41m2,2.0,1.0,1
DPTO3D2B+EST+BODEGA-APASOSDELMETROELG,LasCondes,UF28,98m2,3.0,2.0,1
"ExquisitoDepto,metrosantaanaycalycanto",Santiago,UF7,35m2,1.0,1.0,
Searriendadepartamento,Santiago,$400.00,56m2,2.0,2.0,
Depto.Santiago-2H2BMetroSantaIsabel,Santiago,$400.00,47m2,2.0,2.0,
DEPARTAMENTOAvda.PerúSantosDumont,Recoleta,$400.00,,1.0,1.0,
DEPARTAMENTOCienfuegosconMoneda,Santiago,$320.00,35m2,,1.0,
"DepartamentoEJERCITOLIBERTADOR,METROTOESCA",Santiago,UF13,55m2,2.0,2.0,
"Depto.SantiagoCentro,2d+2b",Santiago,$320.00,40m2,2.0,2.0,1
Departamento1DormitorioLaFlorida,LaFlorida,$350.000-8%,34m2,1.0,1.0,1
"Departamento,Catedral2165Dpto607",Santiago,$350.00,40m2,2.0,1.0,
DepartamentoMETROECUADOR,EstaciónCentral,$310.00,52m2,2.0,1.0,
ArriendoDepartamentoArturoPratSantiagoCentro,Santiago,$410.00,35m2,1.0,1.0,
DepartamentoOFERTAENARRIENDODPTO1D+1B+TERRAZA.METROLOVIAL,SanMiguel,$250.00,35m2,1.0,1.0,
Dpto2dormitorios2bañosmacul,Macul,$400.00,50m2,2.0,2.0,1
DepartamentoLAMONEDA,Santiago,$330.00,40m2,1.0,1.0,
ARRIENDODEPTO.NUEVODE3D2BMASESTYBODENPEDROFONTOVAHUECHURABA,Huechuraba,$650.00,60m2,3.0,2.0,1
"ArriendoDpto.2D/1B,MetroConchalí",Conchalí,$380.00,,2.0,1.0,
"Dpto2dormitorios,1baño.",Santiago,$350.00,,2.0,1.0,
DepartamentoenQuintaNormal,QuintaNormal,$350.00,41m2,2.0,1.0,
Departamentoreciénlimpioenprofundidad,EstaciónCentral,$250.00,39m2,1.0,1.0,
DepartamentoenSantaElvira,Santiago,$369.00,30m2,1.0,1.0,
AUNACUADRADECALLEMAPOCHO,Santiago,$280.00,30m2,1.0,1.0,
DepartamentoenConcón,EstaciónCentral,$390.00,40m2,2.0,2.0,
PROMOCIONBAJOZONASETORMETROELGOLF,LasCondes,UF60,234m2,4.0,5.0,3
AcogedorDepartamentoseArriendaenSanMiguel,SanMiguel,$360.00,55m2,3.0,,
"DepartamentoenCaliforniaLyon,2dorm1baño,bodega,estacionamiento",Providencia,$630.00,50m2,2.0,1.0,1
DepartamentoSanFranciscoconTarapaca,Santiago,$280.00,40m2,1.0,1.0,
"ARRIENDODPTORENCA,JOSEMANUELBALMACEDA(97050)",Renca,$350.00,,2.0,1.0,
Luminosoyacogedor2D+1B(94811),Santiago,$460.00,,2.0,1.0,
SeArriendaDepartamento(95218),Santiago,$550.00,,,,
Dptoenarriedo3dormitoriosSanJoaquin(94242),SanJoaquín,$520.00,,3.0,2.0,1
DEPARTAMENTOFernándezalbano,LaCisterna,$460.00,64m2,2.0,2.0,
"DepartamentoARRIENDODEPARTAMENTO,PADREHURTADOESTACIÓNCENTRAL",EstaciónCentral,$300.00,33m2,1.0,1.0,
OportunidadMetroParqueAlmagro!ArriendoDepartamento1D+1B,Santiago,$300.00,35m2,1.0,1.0,
Bellavista/Loreto/MetroBellasArtes,Recoleta,$310.000-3%,33m2,1.0,1.0,
depto1dormitorio1bañometrohospitalesIndependencia1133,Independencia,$280.00,30m2,1.0,1.0,
"DepartamentoAmoblado,AnaLuisa,SanMiguel/MetroSanMiguel/2D2B",SanMiguel,$499.00,62m2,2.0,2.0,
DepartamentoenQuintaNormal,QuintaNormal,$430.00,42m2,3.0,1.0,
DepartamentoAvEcuador2Dormitorios,EstaciónCentral,$360.00,46m2,2.0,2.0,1
"DPTON°801,1D+1B,METROECUADOR,ESTACIÓNCENTRA",EstaciónCentral,$230.00,28m2,1.0,1.0,
PROMOCIONBAJOZONASETORMETROELGOLF,LasCondes,UF60,234m2,4.0,5.0,3
Departamento2D2B-EdificioLibertad,Santiago,$389.00,50m2,2.0,2.0,
SEARRIENDADEPTONUEVODE1D1BMASBODEGAENÑUÑOA,Ñuñoa,$370.00,40m2,1.0,1.0,
SEARRIENDADEPTONUEVO2D2BMASESTCERCANOAMETRORODRIGODEARAYA,SanJoaquín,$490.00,60m2,2.0,2.0,1
"DepartamentoEnARRIENDOEnIsidoraGoyenechea,LasCondes",LasCondes,$5.000.000,,3.0,5.0,1
"Cummingconterraza,piso8(97076)",Santiago,$265.00,,1.0,1.0,
Depto.enarriendo2D2BPlazadeMaipú(95358),Maipú,$500.00,,2.0,2.0,1
ArriendoDpto1DconBalcónEnLasRejas(89286),EstaciónCentral,$215.000-7%,,1.0,1.0,
AmplioDepartamento(87836),Huechuraba,$850.000-1%,,3.0,3.0,1
ArriendoDepartamentometroP.Bustamante(84846),Santiago,$280.00,,1.0,1.0,
DEPARTAMENTOHuerfanos/Amunategui,Santiago,$295.000-2%,45m2,1.0,1.0,
DeptoSanPabloAmunategui1d1b(97363),Santiago,$295.00,,1.0,1.0,
DEPARTAMENTOManquehue/CerroElPlomo,LasCondes,UF39,108m2,3.0,2.0,
DEPARTAMENTOLindodepartamento-CasiNuevo-JosePedroAlessandri.,Ñuñoa,UF11,42m2,1.0,1.0,
DepartamentoenVargasBuston,SanMiguel,$320.00,34m2,1.0,1.0,
"DepartamentoMorandé&SantoDomingo,Santiago,RegiónMetropolitana",Santiago,$365.000-5%,36m2,1.0,1.0,
DepartamentoenSanPablo,Santiago,$320.00,35m2,1.0,1.0,
"Departamentoenarriendoñuñoa,metroñuble",Ñuñoa,$700.000-7%,60m2,3.0,2.0,1
"Arriendo:Dpto1d,LeonorCepeda952,Independencia-Melmic",Independencia,$270.00,,1.0,1.0,
"ModernoDepartamentoEnArriendoEstiloMariposa,Estacionam",LaFlorida,$500.00,,2.0,2.0,1
DEPARTAMENTOMetroSantaIsabel,Santiago,$300.000-18%,43m2,1.0,1.0,
DepartamentoDP1D/LCOCHRANE/ERAMIREZ/SANTIAGO,Santiago,$310.00,36m2,1.0,1.0,
"DEPARTAMENTOCoronelRobles1140,QuintaNormal.",QuintaNormal,$308.00,37m2,1.0,1.0,
"DEPARTAMENTOCoronelRobles1140,QuintaNormal.",QuintaNormal,$274.000-1%,37m2,1.0,1.0,
DEPARTAMENTOLoespejo01173,LaCisterna,$350.00,44m2,2.0,2.0,
DEPARTAMENTOMETROManuelMontt,Providencia,$625.00,42m2,1.0,1.0,
DEPARTAMENTOMACUL,Macul,$570.00,67m2,2.0,2.0,
Metrohernandomagallanesdeptoamobladoequipado,LasCondes,$950.00,58m2,2.0,2.0,1
DEPARTAMENTOChiloéconMarinadeGaete,Santiago,$260.00,32m2,1.0,1.0,
ExcelenteOportunidaddeArriendo,EstaciónCentral,$400.00,52m2,2.0,1.0,
ARRIENDODEPARTAMENTO1HAB1BALACISTERNA,LaCisterna,$290.00,35m2,1.0,1.0,
ARRIENDODEPARTAMENTO1HAB1BASANMIGUEL,SanMiguel,$290.00,33m2,1.0,1.0,
SEARRIENDAAMPLIODEPARTAMENTOENBARRIOREPUBLIC,Santiago,$1.700.000,220m2,5.0,3.0,2
Estupendodepto3d2bcercanolamoneda,Santiago,$560.00,70m2,3.0,2.0,
HermosoDepartamentoenSanMiguel,SanMiguel,$415.000-6%,55m2,2.0,1.0,1
DEPARTAMENTOMilán1437,SanMiguel,$450.000-8%,60m2,2.0,2.0,
DepartamentoDEPARTAMENTOENARRIENDO2DORMITORIOS2BAÑOSENLAFLORIDA,LaFlorida,$430.34,52m2,2.0,2.0,
DepartamentoMETROTOESCA,Santiago,$349.02,37m2,1.0,1.0,
departamentoundormitoriocarmen616,Santiago,$280.000Oportunidad,,1.0,1.0,
DepartamentoenChacabuco,Santiago,$325.00,30m2,1.0,1.0,1
DepartamentoenRivera,Independencia,$280.00,30m2,1.0,1.0,
"Depto2Dorm1BañoEstac+Bodega52MtsenPortugal,Stgo",Santiago,$400.00,52m2,3.0,1.0,1
